Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Msm-2,Pristina,Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","9,1",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 33
ApartamentPrishtinaCenter,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"6,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Street C apartment nr 2,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,8",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Street C apartment nr 1,Pristina,Appartement Standard,Hébergement géré par un particulier,"9,8",11 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Green Oasis in the City Center,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,9",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 72
Toptier Apartment Prishtine,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,4",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Cozy Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"7,2",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Cozy Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"2,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Cozy Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Pris•tine apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Banesa Muharem Fejza Prishtine,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 44
smart apartament,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"6,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Prishtina Apartament’s,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
City Center - TERRA Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 37
Nessi Apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,6",27 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Downtown apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,7",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Nest Studio II - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Nest Maroon - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
AF apartaments,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 35
Dreni Apartment,Pristina,Appartement 2 Chambres,"5 lits (2 lits simples, 1 lit double, 2 canapés-lits)","8,8",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
Pristina Apartments,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,8",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
City View Apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,7",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
Cozy Urban Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,8",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Old House Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,5",6 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
TOP Apartment,Pristina,Appartement 1 Chambre,"2 lits (1 canapé-lit, 1 grand lit double)","9,7",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 46
Cozy Apartment on Sunny Hill,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 42
City Block Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Diamond Apartment Prishtina 2,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,8",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Shyqiri Bytyqi,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 48
Sunny Hill Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"7,7",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 47
Art Apartment,Pristina,Appartement 3 Chambres,Hébergement géré par un particulier,"9,6",11 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 79
"Cozy apartment in Prishtina, Kosovo",Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,2",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Luxury Penthouse!,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"7,0",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
City Center Prishtina,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,1",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Artist's Apartment in Prishtina,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,7",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Duli,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 59
Hotel Premium,Pristina,Chambre Double Standard,2 grands lits doubles,"8,8",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Beautiful flat,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",15 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
New apartment with a beautiful view,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Must Exclusive,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,6",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Ani’s apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,6",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Passion Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"7,2",25 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 27
Royal Mall Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",25 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
My Home Apartments,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,9",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 54
Luxury en-suite bathroom,Pristina,Chambre Double,1 grand lit double,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 41
DAF apartaments,Pristina,Appartement 3 Chambres,"5 lits (2 canapés-lits, 3 grands lits doubles)","9,6",12 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 67€ 65
TOP APARTMENTS,Pristina,Appartement 2 Chambres,"4 lits (2 canapés-lits, 2 grands lits doubles)","9,2",37 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
Apartment Prishtina,Pristina,Appartement 3 Chambres,Hébergement géré par un particulier,"8,9",11 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 32
Artament Prishtina,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,4",10 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Tower apartment,Pristina,Appartement 3 Chambres,Hébergement géré par un particulier,"9,8",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Cozy apartment located in Prishtina’s center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,10,2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 27
Nest Apt - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 49
Hotel ORA,Pristina,Chambre Simple,1 lit simple,"5,7",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
Centrum apartment 3,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,0",3 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 26
"Stars,Pristina center",Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 45
Nest Prime - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,,60 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
I padisponueshem,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"1,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
Comfortable apartment near city center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 41
Banes 1 dhomeshe,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 20
Vill Zone prishtine,Pristina,Villa 2 Chambres :,Hébergement géré par un particulier,"6,3",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 60
Luxury Diva Apartment,Pristina,Appartement,Hébergement géré par un particulier,"8,8",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 250€ 140-44 %
L&M Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",23 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Apartment in Pristina,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,2",38 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 46
PR Haus,Pristina,Maison 2 Chambres,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 65
Daily Apartment Prishtina,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,3",57 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
The View Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,10,5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Villa Grashtica - Prishtina City,Pristina,Villa 2 Chambres :,Hébergement géré par un particulier,"8,8",5 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 46
Best Place Rrezet,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Magra Austria Hotel & Restaurant Prishtine,Pristina,Chambre Double Économique,1 très grand lit double,"8,7",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Hotspot Apartments,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",23 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 50
Sunny apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,8",17 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
Green Studio Prishtine,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,7",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 24
Prishtina Center Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,5",13 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 34
Nest Zen - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,2",17 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Mexican touch apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,8",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 29
Nest Boutique - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,9",16 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Flower House in the City Center!,Pristina,Studio,Hébergement géré par un particulier,"9,6",98 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
Nest Urban - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Capital Apartment Prishtina,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,0",50 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 39
Center Apartment - Rexhep Luci Street,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",31 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35€ 30-14 %
AAA Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",29 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Cozy Apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,1",27 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 30
D&D Apartment Prishtina,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,2",36 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 39
Nest Bohemian - City Center,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"8,5",35 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Elegant Apartment in City Centre,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",34 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 57€ 49-14 %
Premium Apartment,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"8,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 64
Prishtina Apartments,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,1",34 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Blini Complex,Pristina,Appartement avec Terrasse,Hébergement géré par un particulier,"9,6",108 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 36
Super Central & Panoramic Nick's Apartment,Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",38 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 33
Jani Apartment,Pristina,Appartement,Hébergement géré par un particulier,"8,7",28 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 48
"ORA-PRN,cosy apartment in the city center",Pristina,Appartement 1 Chambre,Hébergement géré par un particulier,"9,4",103 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 44
Star Hill Hotel,Pristina,Chambre Lits Jumeaux,2 lits simples,"8,6",47 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 99
Lux Apartments,Pristina,Appartement 1 Chambre,1 lit double,"9,2",739 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 63
Central apartment,Pristina,Appartement,Hébergement géré par un particulier,"8,5",60 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 31
Sleep Inn Prishtina,Pristina,Chambre Double Standard,1 grand lit double,"9,3",210 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Lemon Tree Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 40
Redon's City Center Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,5",32 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 38
Duku's Apartment,Pristina,Appartement avec Balcon,Hébergement géré par un particulier,"9,0",25 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 35
Cima Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,6",51 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 70
Apartment Nesti in Pristina Kosovo,Pristina,Appartement 2 Chambres,Hébergement géré par un particulier,"9,6",46 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Pristina City Apartment,Pristina,Appartement,Hébergement géré par un particulier,"9,6",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 45
Hotel Princi i Arberit,Pristina,Chambre Double Deluxe,1 lit double,"7,5",92 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 55
Hotel Afa,Pristina,Chambre Double Deluxe,1 très grand lit double,"8,2",201 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 90
