Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Gran Hotel Inglés - The Leading Hotels of the World,"Centre de Madrid, Madrid",Chambre Double Exécutive,"2 lits (1 lit simple, 1 très grand lit double)","9,4",727 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 752€ 601-20 %
Iberostar Las Letras Gran Via,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux ,Types de lits : 1 lit double ou 2 lits simples,"8,8",1 211 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 297
Hostal Andrea,"Centre de Madrid, Madrid",Chambre Simple Économique,1 lit simple,"7,2",964 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 200
INNSIDE by Meliá Madrid Gran Vía,"Centre de Madrid, Madrid",Chambre INNSIDE,Types de lits : 1 lit double ou 2 lits simples,"8,9",2 192 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 286
Pensión Estrella,"Centre de Madrid, Madrid",Chambre Simple avec Salle de Bains Commune,1 lit simple,"5,5",865 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 80
limehome Madrid Calle de Fomento - Digital Access,"Centre de Madrid, Madrid",Appartement 2 Chambres,"3 lits (1 lit simple, 1 lit double, 1 canapé-lit)","8,8",988 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 403
limehome Madrid Calle Ave María - Digital Access,"Centre de Madrid, Madrid",Appartement 1 Chambre avec Terrasse,"2 lits (1 lit double, 1 canapé-lit)","8,8",1 438 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 343
MAYOR SQUARE by MONARO*****,"Centre de Madrid, Madrid",Appartement,"10 lits (6 lits simples, 1 lit double, 1 très grand lit double, 2 canapés-lits)","8,7",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 2 117€ 1 714-19 %
Woohoo Rooms Fuencarral,"Centre de Madrid, Madrid",Suite Junior,1 très grand lit double,"9,2",1 718 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 287
PLAZA MAYOR by MONARO,"Centre de Madrid, Madrid",Appartement avec Balcon,"10 lits (3 lits simples, 5 lits doubles, 1 très grand lit double, 1 canapé-lit)","9,4",18 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 1 730€ 1 404-19 %
Soho Boutique Opera,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux,Plusieurs types de lits,"8,5",3 491 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 295
Woohoo Suites Madrid,"Centre de Madrid, Madrid",Suite Junior,1 très grand lit double,"8,4",1 613 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 287
Plaza España,"Centre de Madrid, Madrid",Appartement Supérieur,"2 lits (1 lit double, 1 canapé-lit)","7,2",301 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 351
Vincci The Mint,"Centre de Madrid, Madrid",Chambre Lits Jumeaux,2 lits simples,"9,1",3 971 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 363€ 327-10 %
60 Balconies Art,"Centre de Madrid, Madrid",Appartement 1 Chambre,1 lit double,"9,0",1 003 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 367€ 312-15 %
Hostal Miami,"Centre de Madrid, Madrid",Chambre Double avec Salle de Bains Commune - Non-Fumeurs,1 lit double,"7,6",1 856 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 221
Suites You Zinc,"Centre de Madrid, Madrid",Appartement (3 Adultes),"3 lits (2 lits simples, 1 canapé-lit)","7,7",1 714 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 321
Apartamentos Sol Mayor,"Centre de Madrid, Madrid",Petit Studio,"3 lits (2 lits simples, 1 lit double)","7,0",1 083 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 300
Hostal Sardinero,"Centre de Madrid, Madrid",Petite Chambre Simple,Hébergement géré par un particulier,"7,6",1 701 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 194
Suite Prado,"Centre de Madrid, Madrid",Appartement 1 Chambre,"3 lits (2 lits simples, 1 canapé-lit)","8,5",918 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 263
Vincci Capitol,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux,2 lits simples,"8,7",8 028 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 341€ 307-10 %
Francisco I Boutique,"Centre de Madrid, Madrid",Chambre Double à Occupation Simple,2 lits simples,"8,8",4 834 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 323
JW Marriott Hotel Madrid,"Centre de Madrid, Madrid",Chambre de Luxe avec Lit King-Size et Vue sur la Cour,1 très grand lit double,"9,0",62 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 605
Victoria 4 Puerta del Sol,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,2",1 506 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 405
"Hotel Madrid Plaza de España, Affiliated by Meliá","Centre de Madrid, Madrid",Chambre Standard avec Vues,Types de lits : 1 lit double ou 2 lits simples,"8,1",2 348 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 348
Preciados,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux Premium,Plusieurs types de lits,"9,0",3 535 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 1 650
"The Westin Palace, Madrid","Centre de Madrid, Madrid",Chambre Lit King-Size Deluxe,1 très grand lit double,"8,4",1 128 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 495
Hostal Manuela by gaiarooms,"Centre de Madrid, Madrid",Chambre Double Standard,Types de lits : 1 lit double ou 2 lits simples,"7,6",2 112 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 253
Catalonia Gran Vía Madrid,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,6",5 512 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 550
Petit Palace Puerta del Sol,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux (1-2 Adultes),Types de lits : 1 lit double ou 2 lits simples,"8,7",2 659 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 278€ 250-10 %
Petit Palace Arenal,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux (1-2 Adultes),Types de lits : 1 lit double ou 2 lits simples,"8,6",3 793 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 260
rooms - capital,"Centre de Madrid, Madrid",Chambre Double Standard avec Salle de Bains Commune,Hébergement géré par un particulier,"5,8",14 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 151€ 143-5 %
PACOROOMS,"Centre de Madrid, Madrid",Chambre Double Standard,1 lit double,"8,7",213 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 220
HOSTAL ANDREA SOL,"Centre de Madrid, Madrid",Chambre Simple avec Salle de Bains Commune,1 lit simple,"8,2",451 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 280
Pensión San Isidro,"Centre de Madrid, Madrid",Chambre Double avec Salle de Bains Commune,1 lit double,"6,7",1 248 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 177
"Corredera Rooms, no llegadas después de las 21h","Centre de Madrid, Madrid",Chambre Double avec Salle de Bains Commune,1 lit double,"4,6",862 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 135
Hotel Europa,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux,Types de lits : 1 lit double ou 2 lits simples,"8,6",2 938 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 274
CH Plaza D'Ort Rooms Madrid,"Centre de Madrid, Madrid",Petite Chambre Simple,1 lit simple,"5,6",1 675 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 184
Arc House Madrid - Puerta del Sol Only Adults,"Centre de Madrid, Madrid",Lit Simple dans Dortoir pour Femmes,1 lit superposé,"7,5",4 212 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 53
Madrid Motion Hostels,"Centre de Madrid, Madrid",Lit dans Dortoir Mixte de 6 Lits avec Salle de Bains Privative,1 lit superposé,"6,0",4 516 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 56
Chic & Basic dot,"Centre de Madrid, Madrid",Chambre Double Supérieure avec Terrasse,1 grand lit double,"8,8",2 473 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 275
Apartamentos Madrid Atocha,"Centre de Madrid, Madrid",Studio,1 lit double,"6,1",1 651 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 179
CH Lemon Rooms - Madrid,"Centre de Madrid, Madrid",Petite Chambre Simple,1 lit simple,"7,3",360 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 193
4 Bears Studios,"Centre de Madrid, Madrid",Studio,1 grand lit double,"9,3",75 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 252
CH La Petite Maison - Boutique - Madrid,"Centre de Madrid, Madrid",Petite Chambre Simple,1 lit simple,"8,6",454 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 248
Woohoo Rooms Hortaleza,"Centre de Madrid, Madrid",Chambre Simple Deluxe,1 lit simple,"9,2",1 161 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 227
The Garden of Plaza Callao,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"8,2",39 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 202
Hostal Santa Barbara,"Centre de Madrid, Madrid",Chambre Simple,1 lit simple,"6,6",1 723 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 158
"Calle de Felipe III, 7","Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"4,9",895 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 182
Hostel MYD La Latina,"Centre de Madrid, Madrid",Lit Superposé dans Dortoir Mixte,1 lit superposé,"6,2",2 098 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 43
Casa du Soleil,"Centre de Madrid, Madrid",Chambre Double Supérieure,1 lit double,"9,2",1 118 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 393
AmazINN Places Plaza de España,"Centre de Madrid, Madrid",Studio,1 lit double,"8,0",140 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 279€ 233-17 %
Woohoo Rooms Boutique Gran Vía,"Centre de Madrid, Madrid",Suite Junior avec Balcon,1 très grand lit double,"9,3",618 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 304
m2- Habitación Doble,"Centre de Madrid, Madrid",Chambre Lit Queen-Size avec Balcon,Hébergement géré par un particulier,"8,0",32 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 162
Apartamentos JAP Preciados,"Centre de Madrid, Madrid",Appartement avec Balcon,1 lit double,"8,5",353 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 225
VP Plaza España Design,"Centre de Madrid, Madrid",Chambre Double ou Lits Jumeaux Standard,Plusieurs types de lits,"9,2",1 549 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 386
Six Rooms Plaza Mayor,"Centre de Madrid, Madrid",Studio,1 lit double,"7,5",1 614 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 222
Piso centro de madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"4,5",4 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 202
limehome Madrid La Bolsa,"Centre de Madrid, Madrid",Studio avec Balcon,1 lit double,"9,0",613 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 293
Woohoo Rooms Boutique Sol,"Centre de Madrid, Madrid",Suite Junior avec Balcon,1 très grand lit double,"9,3",1 800 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 304
Hostel Center Madrid,"Centre de Madrid, Madrid",Lit dans Dortoir de 8 Lits ,1 lit simple,"8,0",1 164 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 104
limehome Madrid Calle de la Paloma,"Centre de Madrid, Madrid",Studio,1 lit double,"8,7",45 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 241
limehome Madrid Calle de Santa Ana,"Centre de Madrid, Madrid",Appartement 1 Chambre avec Balcon,"2 lits (1 lit double, 1 canapé-lit)","8,0",134 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 278
"Madrid Gran Vía, Behap Apartments","Centre de Madrid, Madrid",Appartement 1 Chambre Économique,"2 lits (1 lit double, 1 canapé-lit)","6,2",1 819 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 261
Gran via Loft Apartaments,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 214
Behappy,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 210
Cebada Love,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 239
Callao Suites,"Centre de Madrid, Madrid",Appartement 3 Chambres,"4 lits (3 lits doubles, 1 canapé-lit)","8,5",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 428
"Estudio en Callao, 4 personas","Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,10,1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 327
Best bastero luxury amazing centro Madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 500
Acogedor apartamento en el centro de Madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,24 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 220
Captivating 2-Bed Apartment in Madrid,"Centre de Madrid, Madrid",Appartement,2 lits doubles,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 300
Amazing Bs6 Luxury 5 stars centro madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 500
Apartamento en el centro de Madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,5 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 77
C Amazing apartment centro madrid,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 500
DUPLEX FOUR CENTRO MADRID,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"5,0",2 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 222
Apartamento centro de Madrid,"Centre de Madrid, Madrid",Appartement 2 Chambres,Hébergement géré par un particulier,"8,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 315
Estudio Exterior Gran Via Madrid W,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"8,8",9 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 225
Cool Apt para 9 pax en plena Plaza de Chueca,"Centre de Madrid, Madrid",Appartement,Hébergement géré par un particulier,,22 commentaires externes,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 490
Amazing Apt 1 hab para 4pax en la Plaza de Chueca,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"5,6",7 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 243
Yoomi Homes Plaza Mayor,"Centre de Madrid, Madrid",Studio Familial,"2 lits (1 lit double, 1 canapé-lit)","9,8",8 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 420
Best place Cl LA LATINA,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"6,0",1 expérience vécue,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 500
"Madrid Chueca, Behap Collection Apartments","Centre de Madrid, Madrid",Appartement avec Terrasse,3 grands lits doubles,"8,4",70 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 450
ROYAL PALACE LUXURIOUS SUITE,"Centre de Madrid, Madrid",Appartement 2 Chambres,"4 lits (1 très grand lit double, 2 canapés-lits, 1 grand lit double)",,"1 nuit, 1 adulte",Taxes et frais compris,"sam. 25 nov.
—
dim. 26 nov.",€ 585
Luxury apartments in Barrio Palacio,"Centre de Madrid, Madrid",Appartement Deluxe,"2 lits (1 lit double, 1 canapé-lit)","9,1",33 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 280
AmazINN Places Gran Via VII,"Centre de Madrid, Madrid",Appartement Deluxe,2 lits doubles,"7,5",19 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 325
Plaza Mayor,"Centre de Madrid, Madrid",Appartement 2 Chambres,"3 lits (1 lit double, 1 lit superposé, 1 canapé-lit)","9,3",69 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 503
Apartamento 2 dormitorios Barrio Lavapies,"Centre de Madrid, Madrid",Appartement 2 Chambres,"5 lits (4 lits simples, 1 canapé-lit)","3,3",21 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 230
Increíble ático en Plaza Mayor,"Centre de Madrid, Madrid",Appartement 1 Chambre,Hébergement géré par un particulier,"9,3",32 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 354
"Madrid Plaza Callao, Behap Apartments","Centre de Madrid, Madrid",Appartement 1 Chambre,"2 lits (1 lit double, 1 canapé-lit)","7,4",78 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 284
Nuevo apt de 7 pax en el corazón de Malasaña,"Centre de Madrid, Madrid",Appartement,Hébergement géré par un particulier,"6,4",37 expériences vécues,"1 nuit, 1 adulte","sam. 25 nov.
—
dim. 26 nov.",€ 385
